Author,Year,DOI,Plant.sp,Assoc.sp,Intxn.type,Assoc.type,Pop1,Pop2,Plant.Fst,Assoc.Fst,Geog.dist.km,Entry.by,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Ding,CI,0.18149,0.447381,2950.498543,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Wan,CI,0.196093,0.491771,2852.055407,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,VH,CI,0.108975,0.5344,3123.11129,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,CP,CI,0.139635,0.560034,2987.528599,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,NP,CI,0.161501,0.485225,2688.222981,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,MH,CI,0.141894,0.548558,3250.204106,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,ML,CI,0.140434,0.581764,3169.497517,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,CS,CI,0.131876,0.509028,2937.636228,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,TNP,CI,0.198995,0.438447,2736.591022,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,KT,CI,0.098369,0.481283,2349.214555,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,DAL,CI,0.074729,0.400067,2090.271654,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,HB,CI,0.053554,0.473762,2107.118342,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Wu,CI,0.116664,0.332995,2344.080551,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,SNP,CI,0.27415,0.600988,667.0006418,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Ning,JA,0.175404,0.481927,3924.953513,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Ding,JA,0.171651,0.403918,2926.893922,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Wan,JA,0.185411,0.455399,2828.371846,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,VH,JA,0.118042,0.490576,3101.698838,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,CP,JA,0.150347,0.514956,2966.076896,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,NP,JA,0.145314,0.435927,2666.48978,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,MH,JA,0.157721,0.512684,3231.572022,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,ML,JA,0.133822,0.54994,3150.313294,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,CS,JA,0.119421,0.470896,2920.182031,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,TNP,JA,0.175669,0.403438,2720.027849,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,KT,JA,0.101232,0.454694,2326.676151,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,DAL,JA,0.101735,0.35495,2067.336926,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,HB,JA,0.09424,0.43881,2083.78247,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,Wu,JA,0.133438,0.321314,2323.108308,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,SNP,JA,0.245823,0.563444,654.7450643,jby,
Yu,2019,10.1111/mmi.15046,Ficus hirta,Valisia spp,Mutualism,Insect,CI,JA,0.045576,0.051376,25.91102936,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Petit,Montagne,0.012591,0.098302,21.57,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Petit,Bagne,0.057953,0.154431,51.5,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Montagne,Bagne,0.02409,0.213843,30.55,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Petit,Nouragues,0.029342,0.184788,122,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Montagne,Nouragues,0.029066,0.203433,109.62,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Bagne,Nouragues,0.023932,0.107577,92.59,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Petit,Kaw,0.105117,0.262944,116.5,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Montagne,Kaw,0.098187,0.273429,94.95,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Bagne,Kaw,0.111618,0.108361,64.36,jby,
Male,2016,10.1111/jeb.12980,Hirtella physophora,Allmoerus decemarticulatus,Mutualism,Insect,Nouragues,Kaw,0.10984,0.15282,83.73,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.07786711,0.28497935,36.3078055,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.1576195,0.27600133,36.713856,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.15901793,0.19966898,53.7155467,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.20738401,0.23361899,67.644112,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.22079784,0.21428802,68.2103063,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.07322693,0.27561428,69.1639837,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.25572146,0.28891923,72.1074272,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.21108831,0.20716218,78.3736368,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.12825922,0.21587938,86.1370512,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.10712851,0.17380567,89.5529713,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.21566967,0.18523184,108.775227,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.2589881,0.22838196,112.150186,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.1867016,0.22418495,118.227907,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.16249449,0.28535645,119.880901,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.21016549,0.25015897,126.028858,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.1777898,0.22529385,126.730165,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.15726881,0.2340522,136.59978,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.19923896,0.2057674,147.648827,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.23636433,0.23426862,148.884676,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.18768003,0.20832024,173.460263,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.17342871,0.25877279,183.370724,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.19060061,0.26738961,195.469949,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.2451839,0.28422394,210.106748,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.12750852,0.24786978,213.638736,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.21047292,0.26280544,225.84475,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.23027128,0.29040874,235.450708,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.13421937,0.23296825,240.076693,jby,
Ren,2007,10.1007/s10709-007-9153-6,Rhus chinensis,Schlectendalia chinensis,Antagonism,Insect,,,0.20113311,0.25917804,245.470892,jby,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,TM,0.123,0.102,152.355483,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,XJ,0.235,0.116,108.1825754,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,SH,0.169,0.081,260.2981388,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,XS,0.137,0.118,213.6538078,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,TT,0.18,0.139,216.9472,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,BF,0.089,0.143,235.1724203,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,LH,0.122,0.146,241.6258419,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,MS,0.099,0.193,235.3857853,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,DX,0.05,0.15,237.7023633,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,DM,0.051,0.156,245.8811648,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,PC,0.141,0.177,251.7029402,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,AS,0.112,0.14,256.2158591,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,XX,0.178,0.167,247.202574,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,DH,0.106,0.159,255.3678164,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,CG,0.076,0.153,245.5550828,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,JT,0.145,0.17,235.2737565,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,FC,0.107,0.179,247.0455215,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,MA,0.081,0.143,259.573977,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,TH,0.103,0.162,265.3359482,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,DB,0.141,0.183,268.900151,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,ZJ,0.047,0.236,276.1298545,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,QL,0.138,0.183,270.7381069,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,PT,0.115,0.177,279.5440556,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,CT,0.11,0.165,281.694901,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,QS,0.195,0.177,295.8422215,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,JH,SS,0.204,0.177,317.5838144,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,XJ,0.21,0.118,213.1408186,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,SH,0.058,0.053,174.3993422,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,XS,0.085,0.073,252.5927071,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,TT,0.122,0.1,234.5138052,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,BF,0.138,0.09,246.6879776,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,LH,0.072,0.096,262.1303641,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,MS,0.248,0.148,252.6742003,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,DX,0.159,0.162,244.5552119,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,DM,0.144,0.145,251.8132768,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,PC,0.131,0.13,255.5559936,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,AS,0.074,0.153,260.2396368,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,XX,0.142,0.124,250.8771902,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,DH,0.071,0.128,258.2412973,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,CG,0.144,0.115,244.4554445,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,JT,0.124,0.136,233.4979291,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,FC,0.187,0.152,243.6607459,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,MA,0.144,0.106,253.6225461,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,TH,0.095,0.141,281.179435,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,DB,0.084,0.155,280.6450207,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,ZJ,0.09,0.215,285.902956,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,QL,0.118,0.17,276.3074898,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,PT,0.068,0.155,283.3199328,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,CT,0.16,0.157,270.9597511,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,QS,0.201,0.153,273.8155519,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,TM,SS,0.156,0.162,282.0090995,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,SH,0.151,0.083,242.2543016,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,XS,0.137,0.054,121.7125209,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,TT,0.142,0.067,137.6363427,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,BF,0.162,0.08,155.7816865,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,LH,0.123,0.084,155.6140137,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,MS,0.335,0.115,152.3740042,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,DX,0.253,0.091,160.756451,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,DM,0.239,0.108,167.932315,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,PC,0.136,0.11,173.9932574,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,AS,0.199,0.107,177.6281708,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,XX,0.219,0.104,170.4188525,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,DH,0.162,0.093,177.6262662,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,CG,0.213,0.077,172.1160683,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,JT,0.149,0.112,164.4563656,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,FC,0.202,0.12,174.7786599,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,MA,0.155,0.091,186.5903109,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,TH,0.18,0.087,178.5369133,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,DB,0.175,0.106,183.9138359,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,ZJ,0.208,0.228,191.3212291,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,QL,0.129,0.123,189.0212536,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,PT,0.152,0.122,197.6798667,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,CT,0.224,0.097,208.1218602,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,QS,0.156,0.134,227.2142004,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XJ,SS,0.188,0.125,254.6034001,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,XS,0.056,0.055,187.5449317,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,TT,0.079,0.078,154.6280797,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,BF,0.11,0.07,152.9012407,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,LH,0.072,0.066,171.2674464,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,MS,0.241,0.112,162.5792825,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,DX,0.173,0.122,146.4116982,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,DM,0.151,0.11,148.9405754,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,PC,0.119,0.104,148.5150119,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,AS,0.115,0.118,151.3049144,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,XX,0.132,0.097,145.8296391,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,DH,0.07,0.101,148.8648432,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,CG,0.118,0.089,137.0045945,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,JT,0.097,0.105,131.2001814,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,FC,0.154,0.126,133.9231238,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,MA,0.114,0.084,136.1619108,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,TH,0.104,0.115,177.2122716,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,DB,0.101,0.131,172.3054342,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,ZJ,0.129,0.208,173.5378195,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,QL,0.097,0.138,162.6954972,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,PT,0.099,0.132,165.2778941,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,CT,0.154,0.125,141.4018614,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,QS,0.142,0.124,131.590019,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,SH,SS,0.14,0.134,125.3451863,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,TT,0.022,0.04,33.60454327,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,BF,0.04,0.036,43.96654955,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,LH,0.024,0.06,35.75957769,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,MS,0.166,0.078,36.28801886,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,DX,0.108,0.094,51.14299467,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,DM,0.073,0.084,55.23019425,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,PC,0.046,0.083,60.47117613,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,AS,0.059,0.105,62.56307978,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,XX,0.086,0.078,58.70419806,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,DH,0.016,0.087,63.49204432,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,CG,0.073,0.063,64.46754327,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,JT,0.04,0.064,62.89687062,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,FC,0.074,0.087,68.072424,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,MA,0.053,0.065,76.52472064,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,TH,0.022,0.087,57.21920316,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,DB,0.026,0.103,63.20173915,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,ZJ,0.054,0.211,70.47456591,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,QL,0.013,0.147,70.06420499,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,PT,0.029,0.128,78.17091572,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,CT,0.06,0.122,94.5778519,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,QS,0.057,0.132,116.5209326,mrp,
Liu,2013,10.1111/mec.12406,Ficus pumila,Wiebesia sp. 1,Mutualism,Insect,XS,SS,0.052,0.135,146.7501253,mrp,
